elsoura,meaning,elgoz2,text,elsoura2
سورة الاعراف,والذين صدقوا ,الجزء الثامن,والذين ءامنوا ,سورة الاعراف
سورة الاعراف,وعملوا الأعمال الصالحة,الجزء الثامن,وعملوا الصلحت ,سورة الاعراف
سورة الاعراف,لا نكلف نفسا من الأعمال,الجزء الثامن,لا نكلف نفسا ,سورة الاعراف
سورة الاعراف,إلا طاقتها          ,الجزء الثامن,إلا وسعها ,سورة الاعراف
سورة الاعراف,ألئك أهل الجنة,الجزء الثامن,أولئك أصحب الجنة,سورة الاعراف
سورة الاعراف,هم فيها ماكثون أبدا,الجزء الثامن,هم فيها خلدون ,سورة الاعراف
سورة الاعراف,وأذهبنا ما في صدور أهل الجنة,الجزء الثامن,ونزعنا ما في صدورهم ,سورة الاعراف
سورة الاعراف,من حقد وضغن وعداوة                                                ,الجزء الثامن,من غلٖ ,سورة الاعراف
سورة الاعراف,تجري من تحت قصورهم الأنهار,الجزء الثامن,تجري من تحتهم الأنهر,سورة الاعراف
سورة الاعراف,وقالوا الثناء والشكر لله,الجزء الثامن,وقالوا الحمد لله ,سورة الاعراف
سورة الاعراف,الذي أرشدنا لهذا           ,الجزء الثامن,الذي هدىنا لهذا ,سورة الاعراف
سورة الاعراف,وما كنا لنتوصل إليه,الجزء الثامن,وما كنا لنهتدي ,سورة الاعراف
سورة الاعراف,لولا أن أرشدنا الله,الجزء الثامن,لولا أن هدىنا الله,سورة الاعراف
سورة الاعراف,لقد جاءت رسل,الجزء الثامن,لقد جاءت رسل,سورة الاعراف
سورة الاعراف, مالكنا ومدبر أمرنا,الجزء الثامن,ربنا ,سورة الاعراف
سورة الاعراف,بالصدق والعدل,الجزء الثامن,بالحق,سورة الاعراف
سورة الاعراف,وخوطبوا أن تلكم الجنة التي وعدكم بها رسلكم,الجزء الثامن,ونودوا أن تلكم الجنة ,سورة الاعراف
سورة الاعراف,أسكنتموها بما كنتم تكسبون,الجزء الثامن,أورثتموها بما كنتم تعملون ,سورة الاعراف
سورة الاعراف,وخاطب أهل الجنة,الجزء الثامن,ونادى أصحب الجنة ,سورة الاعراف
سورة الاعراف,أهل النار,الجزء الثامن,أصحب النار ,سورة الاعراف
سورة الاعراف,أن قد ألفينا ,الجزء الثامن,أن قد وجدنا ,سورة الاعراف
سورة الاعراف,ما وعدنا مالكنا ومدبر أمرنا على لسان رسله حقا,الجزء الثامن,ما وعدنا ربنا حقا,سورة الاعراف
سورة الاعراف,فهل ألفيتم,الجزء الثامن,فهل وجدتم,سورة الاعراف
سورة الاعراف,ما وعد مالككم ومدبر أمركم على لسان رسله حقا,الجزء الثامن, ما وعد ربكم حقا,سورة الاعراف
سورة الاعراف,قالوا بلى ألفيناه حقا,الجزء الثامن,قالوا نعم ,سورة الاعراف
سورة الاعراف,فنادي مناد بينهم,الجزء الثامن,فأذن مؤذن بينهم,سورة الاعراف
سورة الاعراف,أن البعد من رحمة الله وطرده,الجزء الثامن,أن لعنة الله ,سورة الاعراف
سورة الاعراف,على المتعدين,الجزء الثامن,على الظلمين ,سورة الاعراف
سورة الاعراف,الذين يصرفون,الجزء الثامن,الذين يصدون ,سورة الاعراف
سورة الاعراف,عن طريق الله,الجزء الثامن,عن سبيل الله ,سورة الاعراف
سورة الاعراف,ويريدونها طريقا مائلة,الجزء الثامن,ويبغونها عوجا ,سورة الاعراف
سورة الاعراف,وهم بالدار الآخرة,الجزء الثامن,وهم بالأخرة,سورة الاعراف
سورة الاعراف,جاحدون,الجزء الثامن,كفرون ,سورة الاعراف
سورة الاعراف,وبين أهل الجنة وبين أهل النار حاجز أو سور,الجزء الثامن,وبينهما حجاب ,سورة الاعراف
سورة الاعراف,وعلى المرتفعات من هذا الحاجز أو السور رجال استوت حسناتهم وسيئاتهم تجاوزوا بذلك النار ولم يستحقوا به الجنة حتى يلحقهم الله بأهل الجنة بفضله,الجزء الثامن,وعلى الأعراف رجال ,سورة الاعراف
سورة الاعراف,يعرفون كلا من أهل الجنة وأهل النار بعلاماتهم المميزة لهم,الجزء الثامن,يعرفون كلا بسيمىهم ,سورة الاعراف
سورة الاعراف,وخاطب أصحاب الأعراف أصحاب الجنة,الجزء الثامن,ونادوا أصحب الجنة ,سورة الاعراف
سورة الاعراف,قائلين لهم سلام عليكم,الجزء الثامن,أن سلم عليكم ,سورة الاعراف
سورة الاعراف,فهم أي أصحاب الأعراف لم يلجوها,الجزء الثامن,لم يدخلوها ,سورة الاعراف
سورة الاعراف,وهم يطمعون في ولوجها,الجزء الثامن,وهم يطمعون,سورة الاعراف
سورة الاعراف,وإذا صرفت أبصار أصحاب الأعراف ,الجزء الثامن,وإذا صرفت أبصرهم ,سورة الاعراف
سورة الاعراف,اتجاه أصحاب النار,الجزء الثامن,تلقاء أصحب النار ,سورة الاعراف
سورة الاعراف,قالوا يا مالكنا ومدبر أمرنا لا تجعلنا في النار,الجزء الثامن,قالوا ربنا لا تجعلنا ,سورة الاعراف
سورة الاعراف,مع القوم المتعدين,الجزء الثامن,مع القوم الظلمين ,سورة الاعراف
سورة الاعراف,وخاطب أصحاب الأعراف رجالا من أهل النار,الجزء الثامن,ونادى أصحب الأعراف رجالا,سورة الاعراف
سورة الاعراف,يعرفونهم بعلاماتهم المميزة لهم,الجزء الثامن,يعرفونهم بسيمىهم ,سورة الاعراف
سورة الاعراف,قالوا ما دفع عنكم جمعكم الأموال والرجال,الجزء الثامن,قالوا ما أغنى عنكم جمعكم ,سورة الاعراف
سورة الاعراف,واستكباركم على المؤمنين                               ,الجزء الثامن,وما كنتم تستكبرون ,سورة الاعراف
سورة الاعراف,وقال الله تعالى أو الملائكة لهؤلاء المستكبرين من أهل النار  أهؤلاء أي أصحاب الأعراف أو المؤمنون الذين كنتم تستضعفون في الدنيا الذين حلفتم أيها المستكبرون,الجزء الثامن,أهؤلاء الذين أقسمتم ,سورة الاعراف
سورة الاعراف,لا يدخلهم الله الجنة,الجزء الثامن,لا ينالهم الله برحمة ,سورة الاعراف
سورة الاعراف,ادخلوا الجنة يا أصحاب الأعراف دخول انضمام إلى أهلها أو ادخلوا الجنة أيها المؤمنون دخول بقاء فيها,الجزء الثامن,ادخلوا الجنة ,سورة الاعراف
سورة الاعراف,لا خوف عليكم مما تشاهدون من عذاب الله تعالى في الآخرة,الجزء الثامن,لا خوف عليكم ,سورة الاعراف
